neighbourhood,total_households,two_parent_families,one_parent_families,prop_single_parent,median_income,unemployment_rate,total_education,bachelors_or_higher,education_rate,assault_2019,assault_rate_2019,assault_2020,assault_rate_2020,assault_2021,assault_rate_2021,assault_2022,assault_rate_2022,assault_2023,assault_rate_2023,assault_2024,assault_rate_2024,breakenter_2019,breakenter_rate_2019,breakenter_2020,breakenter_rate_2020,breakenter_2021,breakenter_rate_2021,breakenter_2022,breakenter_rate_2022,breakenter_2023,breakenter_rate_2023,breakenter_2024,breakenter_rate_2024,homicide_2019,homicide_rate_2019,homicide_2020,homicide_rate_2020,homicide_2021,homicide_rate_2021,homicide_2022,homicide_rate_2022,homicide_2023,homicide_rate_2023,homicide_2024,homicide_rate_2024,robbery_2019,robbery_rate_2019,robbery_2020,robbery_rate_2020,robbery_2021,robbery_rate_2021,robbery_2022,robbery_rate_2022,robbery_2023,robbery_rate_2023,robbery_2024,robbery_rate_2024,shooting_2019,shooting_rate_2019,shooting_2020,shooting_rate_2020,shooting_2021,shooting_rate_2021,shooting_2022,shooting_rate_2022,shooting_2023,shooting_rate_2023,shooting_2024,shooting_rate_2024,cluster,opportunity_index
standrew-windfields,16960,3480,750,0.1773049645390071,118000.0,10.8,8675.0,5700.0,0.6570605187319885,68,381.936645507813,51,288.64111328125,53,299.655120849609,61,339.322479248047,61,326.849914550781,91,482.553833007813,84,471.804077148438,50,282.981506347656,33,186.577713012695,52,289.258483886719,90,482.237579345703,101,535.581726074219,,0.0,,0.0,,0.0,,0.0,1,5.35819530487061,,0.0,11,61.7838706970215,11,62.2559280395508,2,11.3077402114868,8,44.5013084411621,15,80.372932434082,24,127.266944885254,2,11.2334308624268,1,5.65962982177734,,0.0,,0.0,1,5.35819530487061,,0.0,0,High Opportunity
bedford-park-nortown,22145,4750,625,0.11627906976744186,135000.0,10.4,10795.0,7300.0,0.6762389995368226,59,252.969177246094,52,224.515350341797,44,189.745132446289,42,177.222671508789,51,206.302337646484,75,298.792877197266,90,385.885192871094,63,272.008972167969,30,129.371688842773,64,270.053588867188,122,493.507537841797,99,394.406585693359,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,14,60.0265846252441,18,77.7168502807617,10,43.123893737793,12,50.6350479125977,12,48.5417251586914,42,167.324005126953,2,8.57522583007813,1,4.31760263442993,2,8.62477874755859,,0.0,,0.0,,0.0,0,High Opportunity
lansing-westgate,15910,3290,515,0.13534822601839686,98000.0,11.5,9240.0,6140.0,0.6645021645021645,70,420.850128173828,97,583.809814453125,93,556.319885253906,66,385.064178466797,89,496.485565185547,100,547.585144042969,39,234.4736328125,39,234.727661132813,16,95.7109527587891,37,215.86930847168,55,306.816925048828,25,136.896286010742,,0.0,,0.0,,0.0,3,17.5029163360596,,0.0,1,5.47585153579712,9,54.109302520752,11,66.2052383422852,12,71.7832183837891,14,81.6802825927734,25,139.46223449707,24,131.420440673828,2,12.0242891311646,1,6.01865768432617,3,17.9458045959473,2,11.6686115264893,,0.0,1,5.47585153579712,1,Medium Opportunity
willowdale-west,17160,3350,570,0.14540816326530612,76500.0,12.0,10030.0,6855.0,0.6834496510468594,102,576.564331054688,80,450.019683837891,81,449.126708984375,119,639.063415527344,115,585.450317382813,108,536.672607421875,20,113.051834106445,23,129.380661010742,16,88.7163848876953,30,161.108428955078,40,203.634887695313,21,104.353012084961,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23,130.009613037109,25,140.631149291992,28,155.253677368164,3,16.1108417510986,38,193.453140258789,21,104.353012084961,,0.0,1,5.62524604797363,,0.0,,0.0,,0.0,4,19.8767642974854,1,Medium Opportunity
newtonbrook-west,23805,3930,955,0.195496417604913,79000.0,13.7,13925.0,7270.0,0.5220825852782764,157,639.302856445313,177,715.758850097656,202,805.101623535156,224,878.396911621094,200,756.143676757813,232,868.816223144531,53,215.815612792969,31,125.35888671875,35,139.497802734375,36,141.170928955078,53,200.378067016602,31,116.091827392578,,0.0,,0.0,,0.0,1,3.92141485214233,,0.0,,0.0,20,81.4398574829102,23,93.0082092285156,17,67.7560806274414,30,117.642448425293,30,113.421546936035,41,153.540802001953,1,4.07199287414551,5,20.2191753387451,,0.0,2,7.84282970428467,1,3.7807183265686,1,3.74489760398865,1,Medium Opportunity
westminster-branson,25705,4330,1145,0.2091324200913242,76000.0,15.5,14120.0,6180.0,0.4376770538243626,105,388.98974609375,92,341.436248779297,89,329.11767578125,88,320.396118164063,120,421.718505859375,133,464.158569335938,38,140.777236938477,15,55.6689567565918,25,92.4487838745117,31,112.866813659668,29,101.915306091309,18,62.8184547424316,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,8,29.6373138427734,17,63.0914840698242,8,29.583610534668,14,50.972110748291,4,14.0572834014893,10,34.8991432189941,1,3.70466423034668,1,3.71126365661621,2,7.39590263366699,,0.0,,0.0,2,6.97982835769653,2,Low Opportunity
bathurst-manor,15955,2800,675,0.19424460431654678,92000.0,12.6,8935.0,4495.0,0.5030777839955233,59,356.301696777344,61,366.696716308594,55,327.439422607422,55,323.853271484375,86,491.597106933594,140,798.676452636719,22,132.858261108398,27,162.308380126953,18,107.161994934082,24,141.317794799805,42,240.082321166992,22,125.506301879883,,0.0,,0.0,,0.0,,0.0,1,5.71624565124512,,0.0,17,102.663208007813,7,42.0799522399902,9,53.580997467041,18,105.988342285156,16,91.4599304199219,6,34.2289924621582,,0.0,1,6.01142168045044,1,5.95344400405884,1,5.88824129104614,,0.0,1,5.70483207702637,1,Medium Opportunity
clanton-park,17620,3310,685,0.17146433041301626,88000.0,12.1,10090.0,5150.0,0.5104063429137761,87,488.79150390625,77,426.120635986328,94,509.567962646484,116,605.112182617188,134,658.670837402344,137,653.40771484375,44,247.204895019531,33,182.623138427734,36,195.153686523438,39,203.442886352539,69,339.166351318359,44,209.853576660156,,0.0,,0.0,1,5.42093563079834,,0.0,,0.0,1,4.76939964294434,12,67.4195175170898,16,88.544548034668,13,70.4721603393555,17,88.6802291870117,16,78.6472702026367,18,85.8491897583008,2,11.2365865707397,4,22.136137008667,,0.0,1,5.21648406982422,3,14.7463626861572,1,4.76939964294434,1,Medium Opportunity
englemount-lawrence,21285,3245,1055,0.2453488372093023,78000.0,12.6,10465.0,4735.0,0.4524605828953655,112,497.822021484375,102,456.396270751953,88,392.646789550781,86,373.490844726563,124,513.308776855469,117,474.414093017578,32,142.23486328125,34,152.132080078125,23,102.623596191406,15,65.1437530517578,49,202.839752197266,24,97.3157119750977,,0.0,1,4.47447299957275,1,4.46189546585083,,0.0,,0.0,2,8.10964202880859,15,66.6725921630859,23,102.912879943848,7,31.233268737793,5,21.7145843505859,17,70.3729782104492,16,64.8771362304688,12,53.3380737304688,10,44.7447319030762,4,17.8475818634033,3,13.0287504196167,4,16.5583477020264,8,32.4385681152344,2,Low Opportunity
yorkdale-glen-park,16625,2925,830,0.2210386151797603,79000.0,16.0,9425.0,3735.0,0.3962864721485411,206,1228.53051757813,157,907.776794433594,162,901.101318359375,179,958.911437988281,202,1020.71752929688,208,1016.916015625,87,518.845397949219,75,433.651336669922,63,350.428314208984,59,316.065795898438,154,778.170776367188,72,352.009399414063,1,5.96374034881592,1,5.78201770782471,1,5.56235408782959,1,5.35704708099365,,0.0,1,4.88901948928833,42,250.477096557617,40,231.280715942383,17,94.5600204467773,32,171.425506591797,74,373.926239013672,68,332.453308105469,17,101.383590698242,15,86.7302703857422,9,50.0611877441406,7,37.4993286132813,,0.0,5,24.4450969696045,2,Low Opportunity
brookhaven-amesbury,17495,2555,1240,0.32674571805006586,73000.0,17.2,9625.0,1970.0,0.20467532467532468,100,550.024780273438,88,484.341461181641,123,672.498657226563,145,780.241088867188,163,847.017272949219,136,700.669738769531,50,275.012390136719,33,181.628051757813,25,136.686706542969,20,107.61946105957,39,202.660568237305,45,231.839263916016,,0.0,,0.0,3,16.4024047851563,2,10.7619457244873,,0.0,1,5.15198373794556,20,110.004951477051,16,88.0620803833008,15,82.0120315551758,12,64.5716781616211,30,155.89274597168,19,97.8876876831055,7,38.5017318725586,,0.0,4,21.8698749542236,5,26.9048652648926,,0.0,7,36.0638847351074,2,Low Opportunity
maple-leaf,9845,1685,480,0.22170900692840648,82000.0,14.8,5435.0,1555.0,0.2861085556577737,28,269.438018798828,30,288.739166259766,33,314.945587158203,56,525.032836914063,50,451.467254638672,46,410.787628173828,15,144.341796875,10,96.2463912963867,10,95.4380569458008,21,196.887298583984,17,153.498870849609,17,151.81282043457,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4,38.4911460876465,2,19.2492790222168,1,9.5438060760498,5,46.8779296875,5,45.146728515625,2,17.8603324890137,1,9.62278652191162,1,9.6246395111084,2,19.0876121520996,1,9.37558555603027,1,9.02934551239014,,0.0,2,Low Opportunity
rustic,9390,1225,895,0.4221698113207547,64000.0,18.6,4755.0,860.0,0.1808622502628812,69,690.759826660156,64,645.161315917969,76,765.974609375,82,806.451599121094,89,837.804748535156,108,999.537231445313,14,140.154174804688,15,151.209671020508,7,70.55029296875,10,98.3477554321289,19,178.857192993164,14,129.569641113281,1,10.0110120773315,,0.0,2,20.1572265625,,0.0,,0.0,1,9.25497436523438,6,60.0660743713379,8,80.6451644897461,6,60.4716796875,4,39.3391036987305,2,18.8270740509033,12,111.059692382813,8,80.0880966186523,7,70.5645141601563,8,80.62890625,1,9.83477592468262,3,28.2406101226807,4,37.0198974609375,2,Low Opportunity
york-university-heights,28255,3715,1390,0.2722820763956905,76000.0,16.4,15975.0,5395.0,0.3377151799687011,384,1310.31188964844,351,1188.5009765625,332,1109.66271972656,345,1128.18835449219,406,1274.52514648438,421,1304.25354003906,111,378.762023925781,105,355.534484863281,114,381.028778076172,128,418.57421875,218,684.350952148438,130,402.738616943359,,0.0,1,3.38604283332825,6,20.0541458129883,3,9.81033325195313,,0.0,1,3.097989320755,83,283.218444824219,47,159.144012451172,40,133.694305419922,51,166.775665283203,104,326.479370117188,72,223.055236816406,6,20.4736232757568,12,40.632511138916,14,46.7930068969727,14,45.7815551757813,6,18.8353481292725,11,34.0778846740723,2,Low Opportunity
glenfield-jane-heights,30020,3190,2185,0.40651162790697676,70500.0,19.1,15570.0,2385.0,0.1531791907514451,339,1085.14721679688,274,877.502014160156,309,982.543151855469,271,855.888549804688,325,998.249206542969,364,1118.52014160156,36,115.236877441406,50,160.12809753418,41,130.369812011719,34,107.380851745605,43,132.076049804688,36,110.622871398926,2,6.40204858779907,1,3.20256209373474,5,15.898756980896,3,9.47478103637695,,0.0,,0.0,46,147.247116088867,48,153.72297668457,26,82.6735382080078,29,91.5895538330078,31,95.2176208496094,29,89.1128692626953,31,99.2317504882813,33,105.684547424316,17,54.0557746887207,9,28.4243431091309,14,43.0015068054199,17,52.2385749816895,2,Low Opportunity
broadview-north,10955,2060,590,0.22264150943396227,68500.0,14.7,6690.0,3040.0,0.45440956651718983,69,587.584106445313,62,531.595642089844,55,472.102996826172,60,511.945404052734,81,673.5966796875,91,758.839233398438,25,212.892791748047,25,214.353088378906,18,154.506439208984,17,145.051193237305,22,182.952178955078,20,166.777847290039,,0.0,,0.0,1,8.58369064331055,1,8.53242301940918,,0.0,1,8.33889293670654,5,42.578556060791,3,25.7223701477051,10,85.8369064331055,2,17.0648460388184,3,24.9480247497559,5,41.6944618225098,,0.0,,0.0,1,8.58369064331055,2,17.0648460388184,,0.0,3,25.0166778564453,2,Low Opportunity
leaside-bennington,16535,3875,495,0.11327231121281464,148000.0,11.2,8660.0,6260.0,0.7228637413394919,31,180.190658569336,30,174.479476928711,50,288.850372314453,34,194.831237792969,38,211.487091064453,25,138.966094970703,45,261.567077636719,40,232.639297485352,39,225.303298950195,42,240.673889160156,49,272.70703125,30,166.759307861328,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2,11.6252031326294,8,46.5278587341309,3,17.3310222625732,5,28.6516532897949,5,27.8272476196289,5,27.7932186126709,,0.0,,0.0,1,5.77700757980347,1,5.73033046722412,,0.0,1,5.55864381790161,0,High Opportunity
thorncliffe-park,20400,3475,660,0.1596130592503023,67000.0,17.9,10610.0,4590.0,0.43261074458058435,121,562.81689453125,97,452.319885253906,118,546.473388671875,113,513.146545410156,128,558.976379394531,145,625.485290527344,28,130.238616943359,41,191.186752319336,35,162.089569091797,52,236.138229370117,49,213.983139038086,47,202.743515014648,,0.0,2,9.3261833190918,,0.0,,0.0,,0.0,,0.0,13,60.4679298400879,5,23.3154582977295,14,64.835823059082,18,81.7401580810547,12,52.4040336608887,9,38.8232231140137,8,37.2110328674316,9,41.9678230285645,3,13.8933916091919,3,13.6233596801758,4,17.4680118560791,2,8.6273832321167,2,Low Opportunity
o'connor-parkview,18405,3225,925,0.22289156626506024,77000.0,17.0,10235.0,3570.0,0.3488031265266243,144,745.380187988281,114,589.512878417969,115,589.834350585938,161,808.963928222656,133,642.4189453125,138,657.863403320313,56,289.870086669922,25,129.279144287109,38,194.901779174805,47,236.157165527344,44,212.529586791992,29,138.246658325195,,0.0,,0.0,1,5.12899398803711,,0.0,1,4.83021783828735,,0.0,12,62.1150169372559,19,98.2521438598633,12,61.5479316711426,8,40.196964263916,3,14.4906539916992,6,28.6027545928955,4,20.705005645752,1,5.17116546630859,2,10.2579879760742,3,15.0738620758057,,0.0,1,4.76712608337402,2,Low Opportunity
henry-farm,19840,3795,790,0.1723009814612868,79500.0,13.7,12745.0,8230.0,0.6457434287956061,81,415.683044433594,84,415.718109130859,94,446.174285888672,90,401.803649902344,105,433.257690429688,115,451.298950195313,39,200.143692016602,33,163.317825317383,24,113.916839599609,36,160.721466064453,25,103.156593322754,19,74.5624389648438,,0.0,,0.0,,0.0,,0.0,1,4.12626361846924,,0.0,6,30.7913379669189,6,29.6941509246826,7,33.2257461547852,10,44.6448516845703,13,53.6414260864258,3,11.7730159759521,3,15.3956689834595,2,9.89805030822754,,0.0,2,8.92897033691406,,0.0,,0.0,1,Medium Opportunity
bayview-village,22330,4720,835,0.15031503150315031,83000.0,13.7,13725.0,9355.0,0.6816029143897996,69,299.739349365234,70,300.442077636719,71,299.048095703125,119,473.6318359375,137,506.039215087891,121,426.567016601563,37,160.729797363281,30,128.760894775391,29,122.146408081055,30,119.402984619141,66,243.78532409668,61,215.046188354492,,0.0,1,4.2920298576355,,0.0,,0.0,,0.0,,0.0,15,65.1607284545898,18,77.2565383911133,4,16.8477802276611,10,39.8009948730469,9,33.2434539794922,32,112.811111450195,1,4.34404850006104,1,4.2920298576355,3,12.635835647583,5,19.9004974365234,2,7.3874340057373,3,10.576042175293,1,Medium Opportunity
newtonbrook-east,15345,2870,530,0.15588235294117647,80000.0,13.1,8920.0,5625.0,0.6306053811659192,88,530.248229980469,64,385.402862548828,95,567.435180664063,88,513.5087890625,87,485.897796630859,105,576.891357421875,53,319.354064941406,38,228.832946777344,27,161.271057128906,38,221.742431640625,36,201.061157226563,35,192.297119140625,,0.0,,0.0,,0.0,,0.0,1,5.58503198623657,,0.0,11,66.2810287475586,15,90.3287963867188,14,83.6220321655273,10,58.353271484375,21,117.285675048828,27,148.343490600586,,0.0,1,6.02191972732544,1,5.9730019569397,4,23.34130859375,1,5.58503198623657,1,5.49420356750488,1,Medium Opportunity
bayview-woods-steeles,12085,2400,485,0.1681109185441941,93000.0,13.4,5960.0,3650.0,0.6124161073825504,43,328.093994140625,33,253.748565673828,26,199.401794433594,39,292.551208496094,59,424.216278076172,48,339.414520263672,21,160.231948852539,33,253.748565673828,10,76.693000793457,10,75.0131301879883,27,194.132873535156,52,367.699066162109,1,7.63009309768677,,0.0,,0.0,,0.0,,0.0,,0.0,5,38.1504669189453,2,15.3787002563477,2,15.3385992050171,2,15.0026254653931,7,50.3307456970215,4,28.2845420837402,3,22.8902797698975,1,7.68935012817383,,0.0,,0.0,,0.0,,0.0,1,Medium Opportunity
hillcrest-village,16345,3155,750,0.19206145966709348,86000.0,13.6,7975.0,4910.0,0.6156739811912225,76,446.087921142578,53,312.961334228516,44,258.838745117188,46,267.909149169922,67,377.528594970703,65,364.676849365234,35,205.43522644043,18,106.288749694824,20,117.65397644043,31,180.547470092773,40,225.390213012695,36,201.974868774414,1,5.86957788467407,,0.0,1,5.88269901275635,,0.0,,0.0,1,5.61041307449341,18,105.652404785156,14,82.6690292358398,10,58.8269882202148,32,186.37158203125,13,73.2518157958984,28,157.091567993164,2,11.7391557693481,,0.0,1,5.88269901275635,1,5.82411193847656,1,5.63475513458252,,0.0,1,Medium Opportunity
alderwood,12595,2525,455,0.15268456375838926,106000.0,11.9,7165.0,2850.0,0.39776692254012563,36,281.646057128906,37,287.044219970703,27,206.138336181641,43,324.332489013672,44,321.449432373047,49,356.467346191406,26,203.411041259766,43,333.591918945313,17,129.790802001953,42,316.789855957031,20,146.113388061523,32,232.794998168945,,0.0,,0.0,,0.0,3,22.6278476715088,,0.0,2,14.5496873855591,5,39.1175079345703,12,93.0954208374023,2,15.2695064544678,7,52.7983093261719,8,58.4453544616699,1,7.27484369277954,1,7.82350158691406,,0.0,,0.0,1,7.54261589050293,,0.0,,0.0,1,Medium Opportunity
long-branch,11360,2240,550,0.1971326164874552,83000.0,11.5,7130.0,3385.0,0.4747545582047686,59,522.586364746094,68,587.98095703125,95,798.118103027344,90,743.37158203125,95,755.347045898438,77,606.776977539063,29,256.864471435547,34,293.990478515625,15,126.018653869629,33,272.569580078125,27,214.677581787109,21,165.484634399414,,0.0,,0.0,1,8.40124320983887,,0.0,,0.0,1,7.88022041320801,30,265.721862792969,16,138.34846496582,1,8.40124320983887,7,57.8177909851074,7,55.6571502685547,5,39.4011039733887,,0.0,,0.0,3,25.2037296295166,,0.0,,0.0,1,7.88022041320801,1,Medium Opportunity
new-toronto,11345,2005,575,0.22286821705426357,68500.0,13.2,6700.0,2680.0,0.4,108,910.93115234375,89,750.105346679688,116,971.361572265625,163,1350.00830078125,168,1339.072265625,166,1312.77185058594,25,210.863693237305,41,345.554138183594,18,150.728515625,24,198.774230957031,38,302.885375976563,24,189.79833984375,,0.0,,0.0,,0.0,,0.0,,0.0,1,7.90826416015625,17,143.387313842773,11,92.7096481323242,14,117.233291625977,16,132.516143798828,16,127.530685424805,7,55.3578491210938,2,16.8690967559814,4,33.7126007080078,3,25.1214199066162,,0.0,1,7.97066783905029,2,15.8165283203125,2,Low Opportunity
stonegate-queensway,25650,5555,915,0.14142194744976816,104000.0,12.0,14300.0,7715.0,0.5395104895104895,84,320.243988037109,104,394.208160400391,78,292.189544677734,102,373.996246337891,138,486.395050048828,141,490.605438232422,64,243.995422363281,35,132.666213989258,30,112.380592346191,44,161.331726074219,101,355.984771728516,89,309.672943115234,,0.0,,0.0,1,3.74601984024048,,0.0,2,7.04920339584351,,0.0,24,91.4982833862305,20,75.8092651367188,18,67.4283599853516,7,25.666410446167,18,63.4428291320801,11,38.2741813659668,1,3.81242847442627,,0.0,,0.0,,0.0,1,3.52460169792175,4,13.9178848266602,1,Medium Opportunity
kingsway-south,8855,2220,230,0.09387755102040816,184000.0,8.3,4280.0,3260.0,0.7616822429906542,31,333.190032958984,10,108.330627441406,32,346.808288574219,21,221.752899169922,63,635.272766113281,48,474.871398925781,25,268.701629638672,21,227.49430847168,9,97.5398254394531,13,137.275604248047,55,554.603210449219,34,336.367248535156,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,13,139.724853515625,4,43.3322486877441,13,140.890869140625,8,84.477294921875,8,80.6695556640625,7,69.2520751953125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0,High Opportunity
etobicoke-west-mall,11865,2130,605,0.22120658135283364,84000.0,14.2,6885.0,2795.0,0.4059549745824256,50,401.058807373047,62,493.630584716797,47,368.829956054688,50,378.157623291016,65,463.888092041016,62,430.0478515625,8,64.1694107055664,14,111.464965820313,12,94.1693496704102,21,158.826202392578,12,85.6408767700195,11,76.2988128662109,2,16.0423526763916,1,7.96178340911865,,0.0,,0.0,,0.0,1,6.93625593185425,10,80.2117614746094,9,71.6560516357422,2,15.6948909759521,4,30.2526092529297,1,7.13673973083496,3,20.8087673187256,3,24.0635280609131,6,47.7707023620605,,0.0,1,7.56315231323242,2,14.2734794616699,1,6.93625593185425,2,Low Opportunity
markland-wood,10365,2315,425,0.1551094890510949,105000.0,12.2,5180.0,2565.0,0.4951737451737452,14,129.401977539063,42,388.205932617188,25,229.75830078125,35,317.950592041016,44,387.085418701172,50,438.673461914063,25,231.074966430664,12,110.915977478027,9,82.7129821777344,12,109.011627197266,14,123.163543701172,21,184.24284362793,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,14,129.401977539063,17,157.130966186523,8,73.5226516723633,11,99.9273223876953,3,26.3921871185303,5,43.8673439025879,1,9.24299812316895,,0.0,,0.0,,0.0,,0.0,1,8.77346897125244,1,Medium Opportunity
eringate-centennial-west-deane,18450,3780,800,0.17467248908296942,108000.0,12.8,9665.0,4395.0,0.45473357475426796,46,241.431793212891,43,225.769195556641,39,203.326202392578,59,302.765960693359,90,445.699005126953,88,432.241271972656,20,104.970344543457,12,63.0053558349609,14,72.9888916015625,18,92.369270324707,31,153.518539428711,31,152.266815185547,1,5.24851751327515,,0.0,,0.0,,0.0,,0.0,,0.0,11,57.7336883544922,19,99.7584762573242,4,20.8539695739746,13,66.7111434936523,13,64.3787460327148,6,29.4709949493408,3,15.7455520629883,4,21.0017852783203,1,5.21349239349365,1,5.13162612915039,,0.0,3,14.7354974746704,1,Medium Opportunity
princess-rosethorn,11170,2540,350,0.12110726643598616,162000.0,11.4,5665.0,3485.0,0.6151809355692851,29,254.096206665039,20,174.687744140625,25,216.262969970703,28,234.074569702148,25,197.784805297852,41,315.821899414063,33,289.143951416016,12,104.812644958496,11,95.1557083129883,13,108.677474975586,63,498.417724609375,46,354.336761474609,,0.0,,0.0,,0.0,,0.0,,0.0,1,7.70297336578369,15,131.429077148438,9,78.6094818115234,2,17.3010387420654,2,16.719612121582,12,94.9367065429688,1,7.70297336578369,,0.0,1,8.73438739776611,1,8.65051937103271,1,8.35980606079102,2,15.8227844238281,,0.0,0,High Opportunity
edenbridge-humber-valley,15190,3180,675,0.17509727626459143,100000.0,12.1,7990.0,3935.0,0.4924906132665832,34,213.380187988281,35,219.642303466797,35,218.082122802734,32,192.249923706055,53,300.965362548828,69,380.605651855469,53,332.6220703125,23,144.336364746094,16,99.6946868896484,30,180.234298706055,63,357.751281738281,58,319.929382324219,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,18.8276634216309,9,56.4794464111328,1,6.23091793060303,6,36.0468597412109,7,39.7501411437988,2,11.0320482254028,3,18.8276634216309,1,6.27549409866333,2,12.4618358612061,2,12.0156202316284,1,5.67859172821045,1,5.51602411270142,1,Medium Opportunity
humber-heights-westmount,10005,1855,585,0.23975409836065573,85000.0,12.9,5145.0,1960.0,0.38095238095238093,37,338.023010253906,23,211.727890014648,32,294.252868652344,32,288.808654785156,52,450.606597900391,56,478.591583251953,23,210.122421264648,9,82.8500442504883,16,147.126434326172,10,90.2527084350586,12,103.986137390137,18,153.8330078125,,0.0,,0.0,2,18.3908042907715,1,9.02527046203613,,0.0,,0.0,5,45.6787872314453,2,18.4111194610596,1,9.19540214538574,9,81.2274398803711,6,51.9930686950684,13,111.101615905762,7,63.9503021240234,,0.0,5,45.9770126342773,1,9.02527046203613,4,34.6620445251465,8,68.3702239990234,2,Low Opportunity
willowridge-martingrove-richview,22445,4145,1125,0.21347248576850095,92000.0,14.3,11355.0,4615.0,0.40642888595332455,95,413.259094238281,98,424.996734619141,58,249.055313110352,98,413.22314453125,122,495.190155029297,106,425.805419921875,42,182.704025268555,21,91.0707321166992,22,94.4692535400391,27,113.847190856934,31,125.827011108398,44,176.749420166016,1,4.35009574890137,,0.0,2,8.58811378479004,,0.0,,0.0,,0.0,38,165.303634643555,15,65.0505218505859,6,25.7643413543701,15,63.2484397888184,17,69.0019073486328,12,48.2043876647949,5,21.7504787445068,7,30.3569107055664,3,12.8821706771851,4,16.8662509918213,4,16.2357425689697,2,8.03406429290771,2,Low Opportunity
kingsview-village-the-westway,22005,3465,1215,0.25961538461538464,79000.0,18.1,11540.0,3235.0,0.2803292894280763,98,431.338043212891,100,439.4638671875,99,431.053253173828,132,569.898986816406,152,637.396728515625,146,611.774536132813,27,118.838027954102,14,61.5249404907227,17,74.0192413330078,15,64.7612457275391,41,171.929382324219,25,104.755920410156,,0.0,,0.0,1,4.35407304763794,,0.0,,0.0,,0.0,14,61.6197166442871,7,30.7624702453613,9,39.1866607666016,10,43.1741638183594,23,96.4481887817383,19,79.614501953125,3,13.2042255401611,2,8.78927707672119,7,30.4785118103027,1,4.31741666793823,2,8.38679885864258,5,20.9511833190918,2,Low Opportunity
elms-old-rexdale,9355,1210,640,0.34594594594594597,82000.0,18.5,5035.0,1085.0,0.21549155908639522,71,732.185241699219,49,506.04150390625,69,708.637145996094,64,650.935729980469,61,602.052917480469,87,856.973999023438,10,103.12467956543,13,134.255905151367,10,102.701034545898,9,91.5378341674805,16,157.915512084961,11,108.353034973145,,0.0,,0.0,,0.0,1,10.1708707809448,,0.0,,0.0,16,164.999481201172,7,72.2916488647461,7,71.8907241821289,15,152.563064575195,14,138.176071166992,21,206.85578918457,9,92.8122100830078,,0.0,7,71.8907241821289,6,61.0252227783203,,0.0,7,68.9519271850586,2,Low Opportunity
rexdale-kipling,10375,1600,565,0.26096997690531176,77000.0,13.9,5725.0,1520.0,0.26550218340611353,59,547.360595703125,49,454.8408203125,49,451.5712890625,59,537.58544921875,77,680.452453613281,94,825.792846679688,14,129.882171630859,18,167.084381103516,29,267.256469726563,21,191.343963623047,16,141.392715454102,23,202.055694580078,2,18.5545978546143,,0.0,,0.0,2,18.2232341766357,,0.0,1,8.78503036499023,22,204.100570678711,14,129.954513549805,10,92.1574020385742,13,118.451026916504,24,212.089080810547,25,219.625762939453,5,46.3864936828613,1,9.2824649810791,1,9.21574020385742,1,9.11161708831787,1,8.83704471588135,3,26.3550910949707,2,Low Opportunity
thistletown-beaumond-heights,9850,1380,420,0.23333333333333334,86000.0,16.6,5295.0,1550.0,0.2927289896128423,75,716.195556640625,56,537.68603515625,61,583.508728027344,52,488.171234130859,65,587.862915039063,79,705.546142578125,14,133.689834594727,11,105.616897583008,8,76.5257339477539,17,159.594436645508,23,208.013031005859,23,205.412170410156,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,10,95.4927444458008,9,86.4138259887695,6,57.3942985534668,16,150.206527709961,12,108.528533935547,9,80.3786697387695,2,19.0985488891602,1,9.60153579711914,1,9.56571674346924,5,46.9395408630371,,0.0,1,8.93096351623535,2,Low Opportunity
mount-olive-silverstone-jamestown,31345,4050,1630,0.2869718309859155,76500.0,17.7,16530.0,4380.0,0.26497277676951,275,830.71533203125,206,626.615966796875,211,640.792053222656,262,783.797546386719,294,848.656311035156,339,970.068115234375,35,105.727401733398,18,54.7528533935547,16,48.5908660888672,26,77.7814331054688,24,69.2780685424805,29,82.9851760864258,3,9.06234931945801,3,9.12547492980957,,0.0,1,2.99159359931946,4,11.5463438034058,2,5.72311544418335,59,178.226196289063,31,94.2965774536133,50,151.846450805664,54,161.546051025391,53,152.989059448242,43,123.046989440918,15,45.3117446899414,18,54.7528533935547,10,30.369291305542,6,17.9495620727539,16,46.185375213623,19,54.3695983886719,2,Low Opportunity
